,Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
7433,Geetanjali Travels,A/C Seater / Sleeper (2+1),20:37,01:12,04h 35m,450.0,40 Seats available,2.3,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
7434,Laxmi traveller,NON A/C Seater/ Sleeper (2+1),23:00,04:30,05h 30m,600.0,20 Seats available,2.3,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
7435,RSRTC - 191654,Express Non AC Seater 2+3,12:30,17:15,04h 45m,272.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7436,RSRTC - 192846,Express Non AC Seater 2+3,13:00,18:00,05h 00m,268.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7437,RSRTC - 163262,Express Non AC Seater 2+3,13:15,19:45,06h 30m,265.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7438,RSRTC - 166094,Express Non AC Seater 2+3,14:00,19:15,05h 15m,268.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7439,RSRTC - 193234,Express Non AC Seater 2+3,15:31,20:35,05h 04m,268.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7440,RSRTC - 191860,Express Non AC Seater 2+3,16:45,23:00,06h 15m,287.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7441,RSRTC - 191266,NON AC Seater / Sleeper 2+1,18:05,23:40,05h 35m,365.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7442,RSRTC - 190078,Express Non AC Seater 2+3,18:30,00:45,06h 15m,290.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7443,RSRTC - 191912,Express Non AC Seater 2+3,19:00,01:00,06h 00m,290.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7444,RSRTC - 193248,Semi Deluxe Non AC Seater 2+2,20:15,02:00,05h 45m,313.0,35 Seats available,3.9,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7445,RSRTC - 193675,NON AC Seater / Sleeper 2+1,20:30,02:55,06h 25m,369.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7446,RSRTC - 186481,A/C Seater / Sleeper (2+1),21:30,01:55,04h 25m,547.0,2 Seats available,2.5,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7447,RSRTC - 184201,Express Non AC Seater 2+3,22:55,04:00,05h 05m,290.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7448,RSRTC - 182556,Express Non AC Seater 2+3,23:30,04:20,04h 50m,272.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7449,Shrinath® Travel Agency Pvt. Ltd.,Volvo Multi Axle B9R A/C Sleeper (2+1),17:30,22:20,04h 50m,1900.0,28 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7450,Ashok Travels Mandsaur Group,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:50,04:15,04h 25m,910.0,20 Seats available,4.5,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7451,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),22:55,05:05,06h 10m,766.0,25 Seats available,4.9,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7452,Neeraj travels,A/C Seater / Sleeper (2+1),23:20,04:25,05h 05m,855.0,19 Seats available,3.5,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7453,Sagwan Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,04:10,05h 40m,760.0,38 Seats available,4.4,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7454,Shrinath® Travel Agency Pvt. Ltd.,Volvo Multi Axle B9R A/C Sleeper (2+1),23:45,03:30,03h 45m,900.0,36 Seats available,5.0,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7455,Sagwan Travels,A/C Seater / Sleeper (2+1),22:00,03:19,05h 19m,570.0,5 Seats available,3.8,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7456,Parshwanath Travel Pvt. Ltd,A/C Sleeper (2+1),19:30,00:30,05h 00m,476.0,18 Seats available,4.1,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7457,Mahalaxmi Travels,A/C Seater/Sleeper (2+1),22:15,02:45,04h 30m,699.0,14 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7458,Kalpana Travels Pvt. Ltd.,NON AC Seater / Sleeper 2+1,22:35,05:05,06h 30m,500.0,23 Seats available,3.5,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7459,VGO BUS,VE A/C Seater / Sleeper (2+1),23:30,04:20,04h 50m,999.0,16 Seats available,3.1,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7460,Ajay Raj Travel Agency,Bharat Benz A/C Seater /Sleeper (2+1),23:05,03:50,04h 45m,648.0,23 Seats available,1.2,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7461,Ashok Travels Mandsaur Group,NON A/C Sleeper (2+1),23:30,02:15,02h 45m,600.0,32 Seats available,1.0,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7462,SURYAVANSHI TRAVELS,A/C Sleeper (2+1),20:00,01:00,05h 00m,999.0,17 Seats available,4.5,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7463,Sagwan Travels,A/C Seater / Sleeper (2+1),20:10,01:35,05h 25m,855.0,26 Seats available,4.0,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7464,Humsafar Travels,A/C Sleeper (2+1),16:00,21:30,05h 30m,1240.0,36 Seats available,3.9,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7465,Shrinath® Travel Agency Pvt. Ltd.,Bharat Benz A/C Sleeper (2+1),16:00,22:20,06h 20m,740.0,29 Seats available,3.5,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7466,Gayatri Travels,NON AC Seater / Sleeper 2+1,22:30,05:00,06h 30m,475.0,28 Seats available,3.7,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7467,Gujarat Travels,AC Sleeper (2+1),17:30,23:30,06h 00m,380.0,24 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7468,Mahalaxmi Travels,A/C Seater / Sleeper (2+1),21:30,02:30,05h 00m,699.0,24 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7469,Goyal Travels,A/C Seater / Sleeper (2+1),20:00,01:00,05h 00m,600.0,20 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7470,Mahalaxmi Travels,A/C Seater / Sleeper (2+1),19:00,23:55,04h 55m,599.0,24 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7471,Goyal Travels,A/C Seater / Sleeper (2+1),19:30,00:15,04h 45m,500.0,6 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7472,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:15,01:15,05h 00m,699.0,15 Seats available,4.8,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7473,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),23:15,04:40,05h 25m,569.0,14 Seats available,1.0,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7474,Ravi Travels,A/C Seater/Sleeper (2+1),19:45,01:05,05h 20m,500.0,23 Seats available,2.7,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7475,Ganesh Travels,A/C Seater / Sleeper (2+1),21:30,02:30,05h 00m,500.0,27 Seats available,2.7,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7476,B.R. Travels,AC Sleeper (2+1),22:30,03:25,04h 55m,999.0,20 Seats available,4.4,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7477,Jai Shrinath Travels,A/C Seater / Sleeper (2+2),19:50,01:50,06h 00m,4999.0,20 Seats available,4.3,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7478,Raj travels,A/C Sleeper (2+1),22:00,04:00,06h 00m,789.0,8 Seats available,4.3,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7479,Shrinath Solitaire,Bharat Benz A/C Sleeper (2+1),23:45,03:45,04h 00m,1200.0,14 Seats available,2.5,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7480,Shrinath Solitaire,Bharat Benz A/C Sleeper (2+1),23:45,03:45,04h 00m,1200.0,10 Seats available,2.5,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7481,Ambey Travel Agency,A/C Seater / Sleeper (2+1),20:15,00:40,04h 25m,617.0,36 Seats available,1.8,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7482,Shree Paras Travels,AC Sleeper (2+1),21:00,01:00,04h 00m,1299.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7483,Rishabh travels,AC Sleeper (2+1),23:11,04:31,05h 20m,900.0,30 Seats available,3.6,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7484,Neeraj travels,A/C Seater / Sleeper (2+1),22:25,03:32,05h 07m,799.0,19 Seats available,3.5,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7485,Laxmi Shatabdi Travels,NON A/C Sleeper (2+1),19:30,23:30,04h 00m,850.0,17 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7486,Laxmi Shatabdi Travels,NON A/C Sleeper (2+1),21:30,02:00,04h 30m,700.0,6 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7487,Chouhan travels and Cargo,NON A/C Sleeper (2+1),19:29,01:15,05h 46m,800.0,29 Seats available,3.2,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7488,New Babu Travels,A/C Seater/Sleeper (2+1),21:30,03:45,06h 15m,1094.29,10 Seats available,3.2,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7489,Pareek Travels,NON A/C Sleeper (2+1),17:40,23:40,06h 00m,650.0,27 Seats available,3.1,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7490,Jain Pareek Travels,NON AC Seater / Sleeper 2+1,18:30,23:59,05h 29m,665.0,18 Seats available,3.1,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7491,Pareek Travels,A/C Seater / Sleeper (2+1),20:00,02:00,06h 00m,500.0,26 Seats available,3.1,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7492,Jain Pareek Travels,A/C Sleeper (2+1),21:30,02:30,05h 00m,665.0,18 Seats available,3.1,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7493,Bharat Travels,NON A/C Sleeper (2+1),18:00,23:55,05h 55m,630.0,25 Seats available,3.0,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7494,Raj Travels(EXPRESS),A/C Seater / Sleeper (2+1),22:30,03:00,04h 30m,700.0,28 Seats available,2.7,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7495,Kothari Travels (Shri Solanki Travels),NON A/C Seater/ Sleeper (2+1),20:00,02:30,06h 30m,900.0,37 Seats available,2.6,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7496,Jophar Bharat Travels,NON A/C Sleeper (2+1),18:30,23:00,04h 30m,648.0,30 Seats available,2.5,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7497,Shrinath Solitaire,Bharat Benz A/C Sleeper (2+1),23:30,03:30,04h 00m,1250.0,27 Seats available,2.5,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7498,Chandra Travel Singhana,A/C Seater / Sleeper (2+1),21:10,03:15,06h 05m,800.0,36 Seats available,2.4,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7499,Mahadev Travels,A/C Seater / Sleeper (2+1),16:15,21:30,05h 15m,4000.0,40 Seats available,2.1,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7500,BG Travels,A/C Seater / Sleeper (2+1),20:30,02:30,06h 00m,878.0,37 Seats available,2.1,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7501,Ankit Travels,A/C Seater / Sleeper (2+1),22:50,04:15,05h 25m,800.0,36 Seats available,2.0,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7502,Jai Shree Ganesh Travels,NON A/C Sleeper (2+1),20:00,02:04,06h 04m,800.0,23 Seats available,2.0,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7503,New Bharat Travels,NON AC Seater / Sleeper 2+1,19:00,00:00,05h 00m,1000.0,26 Seats available,1.4,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7504,New Bharat Travels,NON AC Seater / Sleeper 2+1,18:15,23:00,04h 45m,800.0,34 Seats available,1.4,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7505,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),22:45,04:10,05h 25m,664.0,17 Seats available,1.0,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7506,Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),22:05,03:30,05h 25m,700.0,23 Seats available,1.2,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7507,Giriraj tour and travels,Volvo A/C Sleeper (2+1),22:00,01:10,03h 10m,1428.57,36 Seats available,0.0,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7508,Giriraj tour and travels,AC Sleeper (2+1),15:15,19:17,04h 02m,1500.0,34 Seats available,0.0,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7509,Rathi Travels Agency,NON A/C Sleeper (2+1),23:53,05:06,05h 13m,1100.0,49 Seats available,0.0,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
7510,RSRTC - 166880,Express Non AC Seater 2+3,12:45,19:15,06h 30m,306.0,39 Seats available,2.7,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
7511,RSRTC - 180763,Semi Deluxe Non AC Seater 2+2,14:15,20:45,06h 30m,333.0,32 Seats available,2.5,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
7512,RSRTC - 159864,NON AC Seater / Sleeper 2+1,15:15,22:00,06h 45m,380.0,8 Seats available,4.1,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
7513,Paras Travels,A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,452.0,3 Seats available,3.8,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
7514,Jai Shrinath Ji Ki ® Travels,Non A/C Seater / Sleeper (2+1),22:00,05:00,07h 00m,500.0,9 Seats available,3.8,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
7515,Radhey Travels,NON AC Seater / Sleeper 2+1,22:45,05:30,06h 45m,500.0,17 Seats available,3.4,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
7516,AdNavrang Travels,A/C Seater / Sleeper (2+1),20:15,01:40,05h 25m,1100.0,11 Seats available,3.7,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
7517,M R Travels,A/C Seater / Sleeper (2+1),22:50,05:15,06h 25m,750.0,5 Seats available,2.9,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
7518,Babu Travels,Non A/C Seater / Sleeper (2+1),22:30,05:15,06h 45m,600.0,5 Seats available,3.7,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
7519,Jakhar Travels,A/C Seater / Sleeper (2+1),17:15,22:20,05h 05m,667.0,2 Seats available,2.2,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
7520,Jakhar Travels,NON A/C Seater/ Sleeper (2+1),22:00,05:00,07h 00m,350.0,1 Seat available,3.5,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
7521,Samreen Travels,AC Sleeper (2+1),21:00,02:00,05h 00m,1400.0,1 Seat available,4.5,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
7522,Siddhivinayak Travels,A/C Seater / Sleeper (2+1),16:35,22:20,05h 45m,572.0,11 Seats available,2.0,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
7523,Babu Travels,A/C Sleeper (2+1),20:30,01:45,05h 15m,1599.0,1 Seat available,2.5,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
7524,Jai Shrinath Ji Ki ® Travels,NON AC Seater / Sleeper 2+1,20:45,01:30,04h 45m,1200.0,13 Seats available,2.2,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
7525,Nama Travels,A/C Sleeper (2+1),21:00,01:45,04h 45m,1400.0,24 Seats available,3.9,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
7526,Shre Ganesh Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:00,22:30,04h 30m,700.0,12 Seats available,3.3,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
7527,Jay Bajrang Travels,A/C Seater / Sleeper (2+1),17:30,23:15,05h 45m,600.0,15 Seats available,2.1,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
7528,Paras Travels,A/C Seater / Sleeper (2+1),23:00,05:45,06h 45m,617.0,6 Seats available,3.8,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
7529,Babu Travels,Bharat Benz A/C Sleeper (2+1),19:40,02:05,06h 25m,1200.0,5 Seats available,3.6,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
7530,Navrang Travels,A/C Seater / Sleeper (2+1),19:30,00:55,05h 25m,1100.0,20 Seats available,3.4,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
7531,Shree Laxmi Yatra,NON A/C Sleeper (2+1),20:30,02:30,06h 00m,940.0,14 Seats available,2.7,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
7532,Shree Laxmi Yatra,A/C Sleeper (2+2),21:00,03:00,06h 00m,640.0,35 Seats available,2.7,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
7533,M R Travels,NON A/C Seater/ Sleeper (2+1),21:50,03:35,05h 45m,500.0,35 Seats available,0.0,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
7534,RSRTC - 193896,Express Non AC Seater 2+3,14:15,19:30,05h 15m,263.0,42 Seats available,4.1,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
7535,RSRTC - 168828,Express Non AC Seater 2+3,15:45,21:40,05h 55m,263.0,42 Seats available,4.1,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
7536,RSRTC - 154392,Express Non AC Seater 2+3,21:30,03:00,05h 30m,263.0,42 Seats available,4.1,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
7537,Vijay Tour and Travels,Bharat Benz A/C Seater (2+2),12:30,18:00,05h 30m,278.0,42 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
7538,Devraj Travels,Bharat Benz A/C Seater (2+2),12:40,18:30,05h 50m,300.0,42 Seats available,4.2,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
7539,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:30,22:10,04h 40m,416.0,2 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
7540,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:30,23:50,05h 20m,463.0,1 Seat available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
7541,Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,06:08,06h 09m,450.0,7 Seats available,4.2,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
7542,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),14:15,19:30,05h 15m,416.0,17 Seats available,2.4,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
7543,MS Gajraj Bus Service,A/C Seater (2+3),14:40,20:10,05h 30m,349.0,53 Seats available,0.0,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
7544,Amit Travels,Non AC Seater (2+3),15:40,21:20,05h 40m,299.0,55 Seats available,1.9,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
7545,Amit Travels,Bharat Benz A/C Seater (2+2),17:40,23:20,05h 40m,349.0,40 Seats available,1.9,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
7546,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:10,23:10,05h 00m,508.0,2 Seats available,2.5,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
7547,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),18:10,22:30,04h 20m,522.0,8 Seats available,2.7,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
7548,Amit Travels,A/C Seater / Sleeper (2+1),23:00,04:00,05h 00m,449.0,28 Seats available,1.6,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
7549,Neeraj travels,A/C Seater / Sleeper (2+1),15:00,20:02,05h 02m,618.0,10 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
7550,Garhwal Travels,A/C Seater / Sleeper (2+1),16:30,22:20,05h 50m,924.0,4 Seats available,3.2,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
